date,product_name,quantity_sold,sales_idr
2023-09-22,Pasta,185,4995000.0
2023-09-22,Peanut Butter,118,8024000.0
2023-09-22,Pickles,108,3240000.0
2023-09-22,Plant Fertilizer,129,2967000.0
2023-09-22,Potatoes,104,6032000.0
2023-09-22,Power Strips,113,3616000.0
2023-09-22,Razors,115,1150000.0
2023-09-22,Rice,107,2461000.0
2023-09-22,Salmon,120,960000.0
2023-09-22,Shampoo,100,7000000.0
2023-09-22,Shaving Cream,154,3388000.0
2023-09-22,Shower Gel,79,4661000.0
2023-09-22,Shrimp,57,2052000.0
2023-09-22,Soap,130,1820000.0
2023-09-22,Soda,121,726000.0
2023-09-22,Spinach,87,4002000.0
2023-09-22,Sponges,111,1443000.0
2023-09-22,Syrup,139,3892000.0
2023-09-22,Tea,87,4698000.0
2023-09-22,Tissues,94,1410000.0
2023-09-22,Toilet Paper,133,5320000.0
2023-09-22,Tomatoes,118,1416000.0
2023-09-22,Toothbrush,72,4176000.0
2023-09-22,Toothpaste,280,11760000.0
2023-09-22,Trash Bags,92,6256000.0
2023-09-22,Trash Cans,82,2378000.0
2023-09-22,Tuna,130,7930000.0
2023-09-22,Vacuum Cleaner,125,1625000.0
2023-09-22,Vinegar,145,9715000.0
2023-09-22,Water,103,1751000.0
2023-09-22,Yogurt,101,5656000.0
2023-09-23,Air Freshener,117,5148000.0
2023-09-23,Apple,101,7373000.0
2023-09-23,BBQ Sauce,149,6705000.0
2023-09-23,Baby Wipes,92,3956000.0
2023-09-23,Banana,160,11840000.0
2023-09-23,Bath Towels,127,2286000.0
2023-09-23,Beef,148,5624000.0
2023-09-23,Bread,88,6336000.0
2023-09-23,Broom,143,4576000.0
2023-09-23,Butter,113,3164000.0
2023-09-23,Canned Soup,89,2759000.0
2023-09-23,Carrots,111,7659000.0
2023-09-23,Cereal,124,2356000.0
2023-09-23,Cereal Bars,113,904000.0
2023-09-23,Cheese,90,4860000.0
2023-09-23,Chicken,124,4712000.0
2023-09-23,Chips,131,655000.0
2023-09-23,Cleaning Rags,125,6000000.0
2023-09-23,Cleaning Spray,94,6204000.0
2023-09-23,Coffee,80,2240000.0
2023-09-23,Deodorant,125,7625000.0
2023-09-23,Diapers,77,2079000.0
2023-09-23,Dish Soap,134,9514000.0
2023-09-23,Dishware,113,1808000.0
2023-09-23,Dustpan,128,7296000.0
2023-09-23,Eggs,158,6162000.0
2023-09-23,Extension Cords,72,4032000.0
2023-09-23,Feminine Hygiene Products,120,1080000.0
2023-09-23,Garden Hose,108,6588000.0
2023-09-23,Hair Gel,142,7526000.0
2023-09-23,Hand Sanitizer,89,4361000.0
2023-09-23,Honey,98,1666000.0
2023-09-23,Ice Cream,71,5112000.0
2023-09-23,Insect Repellent,155,6820000.0
2023-09-23,Iron,109,6213000.0
2023-09-23,Ironing Board,118,8024000.0
2023-09-23,Jam,140,6720000.0
2023-09-23,Ketchup,142,7668000.0
2023-09-23,Laundry Detergent,88,3960000.0
2023-09-23,Lawn Mower,133,9576000.0
2023-09-23,Light Bulbs,102,4182000.0
2023-09-23,Mayonnaise,110,7590000.0
2023-09-23,Milk,135,9990000.0
2023-09-23,Mop,69,552000.0
2023-09-23,Mustard,97,4947000.0
2023-09-23,Olive Oil,122,2928000.0
2023-09-23,Onions,135,7425000.0
2023-09-23,Orange,106,5724000.0
2023-09-23,Pancake Mix,153,2142000.0
2023-09-23,Paper Towels,101,4646000.0
2023-09-23,Pasta,111,2997000.0
2023-09-23,Peanut Butter,112,7616000.0
2023-09-23,Pickles,97,2910000.0
2023-09-23,Plant Fertilizer,142,3266000.0
2023-09-23,Potatoes,99,5742000.0
2023-09-23,Power Strips,127,4064000.0
2023-09-23,Razors,175,1750000.0
2023-09-23,Rice,158,3634000.0
2023-09-23,Salmon,76,608000.0
2023-09-23,Shampoo,63,4410000.0
2023-09-23,Shaving Cream,107,2354000.0
2023-09-23,Shower Gel,114,6726000.0
2023-09-23,Shrimp,171,6156000.0
2023-09-23,Soap,158,2212000.0
2023-09-23,Soda,169,1014000.0
2023-09-23,Spinach,130,5980000.0
2023-09-23,Sponges,92,1196000.0
2023-09-23,Syrup,127,3556000.0
2023-09-23,Tea,133,7182000.0
2023-09-23,Tissues,137,2055000.0
2023-09-23,Toilet Paper,109,4360000.0
2023-09-23,Tomatoes,78,936000.0
2023-09-23,Toothbrush,128,7424000.0
2023-09-23,Toothpaste,161,6762000.0
2023-09-23,Trash Bags,129,8772000.0
2023-09-23,Trash Cans,138,4002000.0
2023-09-23,Tuna,135,8235000.0
2023-09-23,Vacuum Cleaner,116,1508000.0
2023-09-23,Vinegar,120,8040000.0
2023-09-23,Water,69,1173000.0
2023-09-23,Yogurt,119,6664000.0
2023-09-24,Air Freshener,135,5940000.0
2023-09-24,Apple,153,11169000.0
2023-09-24,BBQ Sauce,165,7425000.0
2023-09-24,Baby Wipes,81,3483000.0
2023-09-24,Banana,94,6956000.0
2023-09-24,Bath Towels,137,2466000.0
2023-09-24,Beef,134,5092000.0
2023-09-24,Bread,110,7920000.0
2023-09-24,Broom,71,2272000.0
2023-09-24,Butter,149,4172000.0
2023-09-24,Canned Soup,144,4464000.0
2023-09-24,Carrots,95,6555000.0
2023-09-24,Cereal,114,2166000.0
2023-09-24,Cereal Bars,116,928000.0
2023-09-24,Cheese,124,6696000.0
2023-09-24,Chicken,103,3914000.0
2023-09-24,Chips,155,775000.0
2023-09-24,Cleaning Rags,162,7776000.0
2023-09-24,Cleaning Spray,78,5148000.0
2023-09-24,Coffee,171,4788000.0
2023-09-24,Deodorant,65,3965000.0
2023-09-24,Diapers,114,3078000.0
2023-09-24,Dish Soap,124,8804000.0
2023-09-24,Dishware,164,2624000.0
2023-09-24,Dustpan,158,9006000.0
2023-09-24,Eggs,115,4485000.0
2023-09-24,Extension Cords,102,5712000.0
2023-09-24,Feminine Hygiene Products,156,1404000.0
2023-09-24,Garden Hose,148,9028000.0
2023-09-24,Hair Gel,122,6466000.0
2023-09-24,Hand Sanitizer,82,4018000.0
2023-09-24,Honey,79,1343000.0
2023-09-24,Ice Cream,162,11664000.0
2023-09-24,Insect Repellent,164,7216000.0
2023-09-24,Iron,87,4959000.0
2023-09-24,Ironing Board,157,10676000.0
2023-09-24,Jam,90,4320000.0
2023-09-24,Ketchup,131,7074000.0
2023-09-24,Laundry Detergent,122,5490000.0
2023-09-24,Lawn Mower,102,7344000.0
2023-09-24,Light Bulbs,62,2542000.0
2023-09-24,Mayonnaise,119,8211000.0
2023-09-24,Milk,149,11026000.0
2023-09-24,Mop,70,560000.0
2023-09-24,Mustard,138,7038000.0
2023-09-24,Olive Oil,110,2640000.0
2023-09-24,Onions,143,7865000.0
2023-09-24,Orange,157,8478000.0
2023-09-24,Pancake Mix,108,1512000.0
2023-09-24,Paper Towels,80,3680000.0
2023-09-24,Pasta,104,2808000.0
2023-09-24,Peanut Butter,99,6732000.0
2023-09-24,Pickles,91,2730000.0
2023-09-24,Plant Fertilizer,133,3059000.0
2023-09-24,Potatoes,112,6496000.0
2023-09-24,Power Strips,136,4352000.0
2023-09-24,Razors,107,1070000.0
2023-09-24,Rice,146,3358000.0
2023-09-24,Salmon,97,776000.0
2023-09-24,Shampoo,94,6580000.0
2023-09-24,Shaving Cream,119,2618000.0
2023-09-24,Shower Gel,126,7434000.0
2023-09-24,Shrimp,110,3960000.0
2023-09-24,Soap,124,1736000.0
2023-09-24,Soda,127,762000.0
2023-09-24,Spinach,101,4646000.0
2023-09-24,Sponges,91,1183000.0
2023-09-24,Syrup,107,2996000.0
2023-09-24,Tea,113,6102000.0
2023-09-24,Tissues,118,1770000.0
2023-09-24,Toilet Paper,81,3240000.0
2023-09-24,Tomatoes,85,1020000.0
2023-09-24,Toothbrush,100,5800000.0
2023-09-24,Toothpaste,264,11088000.0
2023-09-24,Trash Bags,97,6596000.0
2023-09-24,Trash Cans,122,3538000.0
2023-09-24,Tuna,100,6100000.0
2023-09-24,Vacuum Cleaner,139,1807000.0
2023-09-24,Vinegar,137,9179000.0
2023-09-24,Water,104,1768000.0
2023-09-24,Yogurt,117,6552000.0
2023-09-25,Air Freshener,133,5852000.0
2023-09-25,Apple,109,7957000.0
2023-09-25,BBQ Sauce,119,5355000.0
2023-09-25,Baby Wipes,122,5246000.0
2023-09-25,Banana,143,10582000.0
2023-09-25,Bath Towels,121,2178000.0
2023-09-25,Beef,111,4218000.0
2023-09-25,Bread,143,10296000.0
2023-09-25,Broom,95,3040000.0
2023-09-25,Butter,96,2688000.0
2023-09-25,Canned Soup,99,3069000.0
2023-09-25,Carrots,141,9729000.0
2023-09-25,Cereal,101,1919000.0
2023-09-25,Cereal Bars,136,1088000.0
2023-09-25,Cheese,83,4482000.0
2023-09-25,Chicken,78,2964000.0
2023-09-25,Chips,139,695000.0
2023-09-25,Cleaning Rags,86,4128000.0
2023-09-25,Cleaning Spray,62,4092000.0
2023-09-25,Coffee,85,2380000.0
2023-09-25,Deodorant,130,7930000.0
2023-09-25,Diapers,124,3348000.0
2023-09-25,Dish Soap,93,6603000.0
2023-09-25,Dishware,98,1568000.0
2023-09-25,Dustpan,117,6669000.0
2023-09-25,Eggs,169,6591000.0
2023-09-25,Extension Cords,106,5936000.0
2023-09-25,Feminine Hygiene Products,94,846000.0
2023-09-25,Garden Hose,127,7747000.0
2023-09-25,Hair Gel,154,8162000.0
2023-09-25,Hand Sanitizer,124,6076000.0
2023-09-25,Honey,132,2244000.0
2023-09-25,Ice Cream,128,9216000.0
2023-09-25,Insect Repellent,128,5632000.0
2023-09-25,Iron,122,6954000.0
2023-09-25,Ironing Board,122,8296000.0
2023-09-25,Jam,74,3552000.0
2023-09-25,Ketchup,110,5940000.0
2023-09-25,Laundry Detergent,94,4230000.0
2023-09-25,Lawn Mower,123,8856000.0
2023-09-25,Light Bulbs,95,3895000.0
2023-09-25,Mayonnaise,151,10419000.0
2023-09-25,Milk,147,10878000.0
2023-09-25,Mop,137,1096000.0
2023-09-25,Mustard,127,6477000.0
2023-09-25,Olive Oil,145,3480000.0
2023-09-25,Onions,183,10065000.0
2023-09-25,Orange,112,6048000.0
2023-09-25,Pancake Mix,118,1652000.0
2023-09-25,Paper Towels,115,5290000.0
2023-09-25,Pasta,94,2538000.0
2023-09-25,Peanut Butter,140,9520000.0
2023-09-25,Pickles,106,3180000.0
2023-09-25,Plant Fertilizer,125,2875000.0
2023-09-25,Potatoes,96,5568000.0
2023-09-25,Power Strips,91,2912000.0
2023-09-25,Razors,125,1250000.0
2023-09-25,Rice,136,3128000.0
2023-09-25,Salmon,79,632000.0
2023-09-25,Shampoo,113,7910000.0
2023-09-25,Shaving Cream,167,3674000.0
2023-09-25,Shower Gel,121,7139000.0
2023-09-25,Shrimp,108,3888000.0
2023-09-25,Soap,161,2254000.0
2023-09-25,Soda,66,396000.0
2023-09-25,Spinach,144,6624000.0
2023-09-25,Sponges,157,2041000.0
2023-09-25,Syrup,97,2716000.0
2023-09-25,Tea,99,5346000.0
2023-09-25,Tissues,53,795000.0
2023-09-25,Toilet Paper,80,3200000.0
2023-09-25,Tomatoes,111,1332000.0
2023-09-25,Toothbrush,172,9976000.0
2023-09-25,Toothpaste,206,8652000.0
2023-09-25,Trash Bags,125,8500000.0
2023-09-25,Trash Cans,90,2610000.0
2023-09-25,Tuna,92,5612000.0
2023-09-25,Vacuum Cleaner,113,1469000.0
2023-09-25,Vinegar,154,10318000.0
2023-09-25,Water,128,2176000.0
2023-09-25,Yogurt,97,5432000.0
2023-09-26,Air Freshener,139,6116000.0
2023-09-26,Apple,128,9344000.0
2023-09-26,BBQ Sauce,81,3645000.0
2023-09-26,Baby Wipes,80,3440000.0
2023-09-26,Banana,85,6290000.0
2023-09-26,Bath Towels,61,1098000.0
2023-09-26,Beef,73,2774000.0
2023-09-26,Bread,132,9504000.0
2023-09-26,Broom,93,2976000.0
2023-09-26,Butter,97,2716000.0
2023-09-26,Canned Soup,74,2294000.0
2023-09-26,Carrots,161,11109000.0
2023-09-26,Cereal,78,1482000.0
2023-09-26,Cereal Bars,142,1136000.0
2023-09-26,Cheese,92,4968000.0
2023-09-26,Chicken,109,4142000.0
2023-09-26,Chips,197,985000.0
2023-09-26,Cleaning Rags,100,4800000.0
2023-09-26,Cleaning Spray,96,6336000.0
2023-09-26,Coffee,126,3528000.0
2023-09-26,Deodorant,92,5612000.0
2023-09-26,Diapers,128,3456000.0
2023-09-26,Dish Soap,101,7171000.0
2023-09-26,Dishware,109,1744000.0
2023-09-26,Dustpan,93,5301000.0
2023-09-26,Eggs,128,4992000.0
2023-09-26,Extension Cords,98,5488000.0
2023-09-26,Feminine Hygiene Products,179,1611000.0
2023-09-26,Garden Hose,78,4758000.0
2023-09-26,Hair Gel,127,6731000.0
2023-09-26,Hand Sanitizer,161,7889000.0
2023-09-26,Honey,118,2006000.0
2023-09-26,Ice Cream,161,11592000.0
2023-09-26,Insect Repellent,79,3476000.0
2023-09-26,Iron,116,6612000.0
2023-09-26,Ironing Board,51,3468000.0
2023-09-26,Jam,198,9504000.0
2023-09-26,Ketchup,79,4266000.0
2023-09-26,Laundry Detergent,105,4725000.0
2023-09-26,Lawn Mower,133,9576000.0
2023-09-26,Light Bulbs,65,2665000.0
2023-09-26,Mayonnaise,80,5520000.0
2023-09-26,Milk,147,10878000.0
2023-09-26,Mop,118,944000.0
2023-09-26,Mustard,125,6375000.0
2023-09-26,Olive Oil,110,2640000.0
2023-09-26,Onions,143,7865000.0
2023-09-26,Orange,102,5508000.0
2023-09-26,Pancake Mix,150,2100000.0
2023-09-26,Paper Towels,86,3956000.0
2023-09-26,Pasta,88,2376000.0
2023-09-26,Peanut Butter,106,7208000.0
2023-09-26,Pickles,134,4020000.0
2023-09-26,Plant Fertilizer,174,4002000.0
2023-09-26,Potatoes,81,4698000.0
2023-09-26,Power Strips,126,4032000.0
2023-09-26,Razors,101,1010000.0
2023-09-26,Rice,82,1886000.0
2023-09-26,Salmon,104,832000.0
2023-09-26,Shampoo,151,10570000.0
2023-09-26,Shaving Cream,95,2090000.0
2023-09-26,Shower Gel,96,5664000.0
2023-09-26,Shrimp,143,5148000.0
2023-09-26,Soap,98,1372000.0
2023-09-26,Soda,74,444000.0
2023-09-26,Spinach,99,4554000.0
2023-09-26,Sponges,174,2262000.0
2023-09-26,Syrup,118,3304000.0
2023-09-26,Tea,194,10476000.0
2023-09-26,Tissues,119,1785000.0
2023-09-26,Toilet Paper,99,3960000.0
2023-09-26,Tomatoes,125,1500000.0
2023-09-26,Toothbrush,123,7134000.0
2023-09-26,Toothpaste,191,8022000.0
2023-09-26,Trash Bags,106,7208000.0
2023-09-26,Trash Cans,133,3857000.0
2023-09-26,Tuna,158,9638000.0
2023-09-26,Vacuum Cleaner,88,1144000.0
2023-09-26,Vinegar,94,6298000.0
2023-09-26,Water,102,1734000.0
2023-09-26,Yogurt,93,5208000.0
2023-09-27,Air Freshener,104,4576000.0
2023-09-27,Apple,101,7373000.0
2023-09-27,BBQ Sauce,113,5085000.0
2023-09-27,Baby Wipes,161,6923000.0
2023-09-27,Banana,135,9990000.0
2023-09-27,Bath Towels,154,2772000.0
2023-09-27,Beef,109,4142000.0
2023-09-27,Bread,151,10872000.0
2023-09-27,Broom,139,4448000.0
2023-09-27,Butter,128,3584000.0
2023-09-27,Canned Soup,81,2511000.0
2023-09-27,Carrots,110,7590000.0
2023-09-27,Cereal,120,2280000.0
2023-09-27,Cereal Bars,121,968000.0
2023-09-27,Cheese,120,6480000.0
2023-09-27,Chicken,148,5624000.0
2023-09-27,Chips,128,640000.0
2023-09-27,Cleaning Rags,136,6528000.0
2023-09-27,Cleaning Spray,114,7524000.0
2023-09-27,Coffee,145,4060000.0
2023-09-27,Deodorant,98,5978000.0
2023-09-27,Diapers,52,1404000.0
2023-09-27,Dish Soap,81,5751000.0
2023-09-27,Dishware,102,1632000.0
2023-09-27,Dustpan,132,7524000.0
2023-09-27,Eggs,105,4095000.0
2023-09-27,Extension Cords,182,10192000.0
2023-09-27,Feminine Hygiene Products,88,792000.0
2023-09-27,Garden Hose,104,6344000.0
2023-09-27,Hair Gel,92,4876000.0
2023-09-27,Hand Sanitizer,145,7105000.0
2023-09-27,Honey,147,2499000.0
2023-09-27,Ice Cream,102,7344000.0
2023-09-27,Insect Repellent,75,3300000.0
2023-09-27,Iron,89,5073000.0
2023-09-27,Ironing Board,126,8568000.0
2023-09-27,Jam,98,4704000.0
2023-09-27,Ketchup,111,5994000.0
2023-09-27,Laundry Detergent,108,4860000.0
2023-09-27,Lawn Mower,155,11160000.0
2023-09-27,Light Bulbs,96,3936000.0
2023-09-27,Mayonnaise,119,8211000.0
2023-09-27,Milk,84,6216000.0
2023-09-27,Mop,78,624000.0
2023-09-27,Mustard,99,5049000.0
2023-09-27,Olive Oil,152,3648000.0
2023-09-27,Onions,79,4345000.0
2023-09-27,Orange,111,5994000.0
2023-09-27,Pancake Mix,108,1512000.0
2023-09-27,Paper Towels,141,6486000.0
2023-09-27,Pasta,116,3132000.0
2023-09-27,Peanut Butter,91,6188000.0
2023-09-27,Pickles,117,3510000.0
2023-09-27,Plant Fertilizer,87,2001000.0
2023-09-27,Potatoes,114,6612000.0
2023-09-27,Power Strips,128,4096000.0
2023-09-27,Razors,150,1500000.0
2023-09-27,Rice,144,3312000.0
2023-09-27,Salmon,129,1032000.0
2023-09-27,Shampoo,127,8890000.0
2023-09-27,Shaving Cream,85,1870000.0
2023-09-27,Shower Gel,85,5015000.0
2023-09-27,Shrimp,137,4932000.0
2023-09-27,Soap,117,1638000.0
2023-09-27,Soda,107,642000.0
2023-09-27,Spinach,135,6210000.0
2023-09-27,Sponges,97,1261000.0
2023-09-27,Syrup,77,2156000.0
2023-09-27,Tea,87,4698000.0
2023-09-27,Tissues,83,1245000.0
2023-09-27,Toilet Paper,99,3960000.0
2023-09-27,Tomatoes,137,1644000.0
2023-09-27,Toothbrush,81,4698000.0
2023-09-27,Toothpaste,249,10458000.0
2023-09-27,Trash Bags,106,7208000.0
2023-09-27,Trash Cans,150,4350000.0
2023-09-27,Tuna,111,6771000.0
2023-09-27,Vacuum Cleaner,69,897000.0
2023-09-27,Vinegar,114,7638000.0
2023-09-27,Water,119,2023000.0
2023-09-27,Yogurt,81,4536000.0
2023-09-28,Air Freshener,83,3652000.0
2023-09-28,Apple,74,5402000.0
2023-09-28,BBQ Sauce,191,8595000.0
2023-09-28,Baby Wipes,111,4773000.0
2023-09-28,Banana,75,5550000.0
2023-09-28,Bath Towels,93,1674000.0
2023-09-28,Beef,92,3496000.0
2023-09-28,Bread,105,7560000.0
2023-09-28,Broom,113,3616000.0
2023-09-28,Butter,95,2660000.0
2023-09-28,Canned Soup,79,2449000.0
2023-09-28,Carrots,94,6486000.0
2023-09-28,Cereal,132,2508000.0
2023-09-28,Cereal Bars,84,672000.0
2023-09-28,Cheese,135,7290000.0
2023-09-28,Chicken,102,3876000.0
2023-09-28,Chips,64,320000.0
2023-09-28,Cleaning Rags,92,4416000.0
2023-09-28,Cleaning Spray,129,8514000.0
2023-09-28,Coffee,87,2436000.0
2023-09-28,Deodorant,103,6283000.0
2023-09-28,Diapers,92,2484000.0
2023-09-28,Dish Soap,88,6248000.0
2023-09-28,Dishware,136,2176000.0
2023-09-28,Dustpan,110,6270000.0
2023-09-28,Eggs,79,3081000.0
2023-09-28,Extension Cords,101,5656000.0
2023-09-28,Feminine Hygiene Products,146,1314000.0
2023-09-28,Garden Hose,92,5612000.0
2023-09-28,Hair Gel,150,7950000.0
2023-09-28,Hand Sanitizer,149,7301000.0
2023-09-28,Honey,108,1836000.0
2023-09-28,Ice Cream,120,8640000.0
2023-09-28,Insect Repellent,125,5500000.0
2023-09-28,Iron,112,6384000.0
2023-09-28,Ironing Board,149,10132000.0
2023-09-28,Jam,123,5904000.0
2023-09-28,Ketchup,129,6966000.0
2023-09-28,Laundry Detergent,127,5715000.0
2023-09-28,Lawn Mower,153,11016000.0
2023-09-28,Light Bulbs,92,3772000.0
2023-09-28,Mayonnaise,152,10488000.0
2023-09-28,Milk,77,5698000.0
2023-09-28,Mop,146,1168000.0
2023-09-28,Mustard,131,6681000.0
2023-09-28,Olive Oil,117,2808000.0
2023-09-28,Onions,118,6490000.0
2023-09-28,Orange,68,3672000.0
2023-09-28,Pancake Mix,84,1176000.0
2023-09-28,Paper Towels,123,5658000.0
2023-09-28,Pasta,124,3348000.0
2023-09-28,Peanut Butter,125,8500000.0
2023-09-28,Pickles,118,3540000.0
2023-09-28,Plant Fertilizer,213,4899000.0
2023-09-28,Potatoes,100,5800000.0
2023-09-28,Power Strips,99,3168000.0
2023-09-28,Razors,110,1100000.0
2023-09-28,Rice,135,3105000.0
2023-09-28,Salmon,113,904000.0
2023-09-28,Shampoo,124,8680000.0
2023-09-28,Shaving Cream,116,2552000.0
2023-09-28,Shower Gel,100,5900000.0
2023-09-28,Shrimp,103,3708000.0
2023-09-28,Soap,97,1358000.0
2023-09-28,Soda,116,696000.0
2023-09-28,Spinach,109,5014000.0
2023-09-28,Sponges,158,2054000.0
2023-09-28,Syrup,159,4452000.0
2023-09-28,Tea,198,10692000.0
2023-09-28,Tissues,126,1890000.0
2023-09-28,Toilet Paper,117,4680000.0
2023-09-28,Tomatoes,87,1044000.0
2023-09-28,Toothbrush,154,8932000.0
2023-09-28,Toothpaste,202,8484000.0
2023-09-28,Trash Bags,131,8908000.0
2023-09-28,Trash Cans,76,2204000.0
2023-09-28,Tuna,114,6954000.0
2023-09-28,Vacuum Cleaner,168,2184000.0
2023-09-28,Vinegar,118,7906000.0
2023-09-28,Water,133,2261000.0
2023-09-28,Yogurt,97,5432000.0
2023-09-29,Air Freshener,165,7260000.0
2023-09-29,Apple,130,9490000.0
2023-09-29,BBQ Sauce,112,5040000.0
2023-09-29,Baby Wipes,130,5590000.0
2023-09-29,Banana,107,7918000.0
2023-09-29,Bath Towels,86,1548000.0
2023-09-29,Beef,106,4028000.0
2023-09-29,Bread,140,10080000.0
2023-09-29,Broom,121,3872000.0
2023-09-29,Butter,125,3500000.0
2023-09-29,Canned Soup,123,3813000.0
2023-09-29,Carrots,154,10626000.0
2023-09-29,Cereal,114,2166000.0
2023-09-29,Cereal Bars,82,656000.0
2023-09-29,Cheese,120,6480000.0
2023-09-29,Chicken,153,5814000.0
2023-09-29,Chips,165,825000.0
2023-09-29,Cleaning Rags,126,6048000.0
2023-09-29,Cleaning Spray,161,10626000.0
2023-09-29,Coffee,95,2660000.0
2023-09-29,Deodorant,94,5734000.0
2023-09-29,Diapers,94,2538000.0
2023-09-29,Dish Soap,124,8804000.0
2023-09-29,Dishware,102,1632000.0
2023-09-29,Dustpan,142,8094000.0
2023-09-29,Eggs,123,4797000.0
2023-09-29,Extension Cords,104,5824000.0
2023-09-29,Feminine Hygiene Products,164,1476000.0
2023-09-29,Garden Hose,88,5368000.0
2023-09-29,Hair Gel,95,5035000.0
2023-09-29,Hand Sanitizer,121,5929000.0
2023-09-29,Honey,136,2312000.0
2023-09-29,Ice Cream,93,6696000.0
2023-09-29,Insect Repellent,117,5148000.0
2023-09-29,Iron,120,6840000.0
2023-09-29,Ironing Board,73,4964000.0
2023-09-29,Jam,158,7584000.0
2023-09-29,Ketchup,192,10368000.0
2023-09-29,Laundry Detergent,124,5580000.0
2023-09-29,Lawn Mower,101,7272000.0
2023-09-29,Light Bulbs,128,5248000.0
2023-09-29,Mayonnaise,163,11247000.0
2023-09-29,Milk,84,6216000.0
2023-09-29,Mop,120,960000.0
2023-09-29,Mustard,139,7089000.0
2023-09-29,Olive Oil,189,4536000.0
2023-09-29,Onions,87,4785000.0
2023-09-29,Orange,74,3996000.0
2023-09-29,Pancake Mix,118,1652000.0
2023-09-29,Paper Towels,113,5198000.0
2023-09-29,Pasta,179,4833000.0
2023-09-29,Peanut Butter,89,6052000.0
2023-09-29,Pickles,116,3480000.0
2023-09-29,Plant Fertilizer,146,3358000.0
2023-09-29,Potatoes,153,8874000.0
2023-09-29,Power Strips,127,4064000.0
2023-09-29,Razors,204,2040000.0
2023-09-29,Rice,72,1656000.0
2023-09-29,Salmon,121,968000.0
2023-09-29,Shampoo,106,7420000.0
2023-09-29,Shaving Cream,117,2574000.0
2023-09-29,Shower Gel,143,8437000.0
2023-09-29,Shrimp,132,4752000.0
2023-09-29,Soap,161,2254000.0
2023-09-29,Soda,120,720000.0
2023-09-29,Spinach,131,6026000.0
2023-09-29,Sponges,112,1456000.0
2023-09-29,Syrup,108,3024000.0
2023-09-29,Tea,174,9396000.0
2023-09-29,Tissues,154,2310000.0
2023-09-29,Toilet Paper,135,5400000.0
2023-09-29,Tomatoes,106,1272000.0
2023-09-29,Toothbrush,163,9454000.0
2023-09-29,Toothpaste,295,12390000.0
2023-09-29,Trash Bags,105,7140000.0
2023-09-29,Trash Cans,140,4060000.0
2023-09-29,Tuna,97,5917000.0
2023-09-29,Vacuum Cleaner,143,1859000.0
2023-09-29,Vinegar,120,8040000.0
2023-09-29,Water,134,2278000.0
2023-09-29,Yogurt,105,5880000.0
2023-09-30,Air Freshener,118,5192000.0
2023-09-30,Apple,96,7008000.0
2023-09-30,BBQ Sauce,137,6165000.0
2023-09-30,Baby Wipes,154,6622000.0
2023-09-30,Banana,118,8732000.0
2023-09-30,Bath Towels,82,1476000.0
2023-09-30,Beef,107,4066000.0
2023-09-30,Bread,63,4536000.0
2023-09-30,Broom,133,4256000.0
2023-09-30,Butter,67,1876000.0
2023-09-30,Canned Soup,116,3596000.0
2023-09-30,Carrots,135,9315000.0
2023-09-30,Cereal,141,2679000.0
2023-09-30,Cereal Bars,91,728000.0
2023-09-30,Cheese,97,5238000.0
2023-09-30,Chicken,83,3154000.0
2023-09-30,Chips,100,500000.0
2023-09-30,Cleaning Rags,171,8208000.0
2023-09-30,Cleaning Spray,74,4884000.0
2023-09-30,Coffee,129,3612000.0
2023-09-30,Deodorant,117,7137000.0
2023-09-30,Diapers,120,3240000.0
2023-09-30,Dish Soap,107,7597000.0
2023-09-30,Dishware,122,1952000.0
2023-09-30,Dustpan,117,6669000.0
2023-09-30,Eggs,137,5343000.0
2023-09-30,Extension Cords,67,3752000.0
2023-09-30,Feminine Hygiene Products,103,927000.0
2023-09-30,Garden Hose,141,8601000.0
2023-09-30,Hair Gel,109,5777000.0
2023-09-30,Hand Sanitizer,129,6321000.0
2023-09-30,Honey,124,2108000.0
2023-09-30,Ice Cream,65,4680000.0
2023-09-30,Insect Repellent,113,4972000.0
2023-09-30,Iron,85,4845000.0
2023-09-30,Ironing Board,80,5440000.0
2023-09-30,Jam,103,4944000.0
2023-09-30,Ketchup,107,5778000.0
2023-09-30,Laundry Detergent,97,4365000.0
2023-09-30,Lawn Mower,121,8712000.0
2023-09-30,Light Bulbs,134,5494000.0
2023-09-30,Mayonnaise,158,10902000.0
2023-09-30,Milk,76,5624000.0
2023-09-30,Mop,86,688000.0
2023-09-30,Mustard,97,4947000.0
2023-09-30,Olive Oil,120,2880000.0
2023-09-30,Onions,177,9735000.0
2023-09-30,Orange,145,7830000.0
2023-09-30,Pancake Mix,173,2422000.0
2023-09-30,Paper Towels,163,7498000.0
2023-09-30,Pasta,116,3132000.0
2023-09-30,Peanut Butter,120,8160000.0
2023-09-30,Pickles,168,5040000.0
2023-09-30,Plant Fertilizer,137,3151000.0
2023-09-30,Potatoes,125,7250000.0
2023-09-30,Power Strips,138,4416000.0
2023-09-30,Razors,90,900000.0
2023-09-30,Rice,98,2254000.0
2023-09-30,Salmon,56,448000.0
2023-09-30,Shampoo,128,8960000.0
2023-09-30,Shaving Cream,133,2926000.0
2023-09-30,Shower Gel,101,5959000.0
2023-09-30,Shrimp,139,5004000.0
2023-09-30,Soap,159,2226000.0
2023-09-30,Soda,129,774000.0
2023-09-30,Spinach,95,4370000.0
